odprecid,programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
00011_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00011,LUFKIN ISD,Educational Institution,School Food Authority,7,3,003-903,ANGELINA,4,0,4,2023-05-01T00:00:00.000,142,0,304,0,0,364.9400,0.0000,1361.9200,0.0000,0.0000,179.0900,1905.9500
00011_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00011,LUFKIN ISD,Educational Institution,School Food Authority,7,3,003-903,ANGELINA,8,0,8,2023-06-01T00:00:00.000,6105,0,11486,0,0,15689.8500,0.0000,51457.2800,0.0000,0.0000,6955.2000,74102.3300
00011_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00011,LUFKIN ISD,Educational Institution,School Food Authority,7,3,003-903,ANGELINA,5,0,5,2023-07-01T00:00:00.000,842,0,1342,0,0,2163.9400,0.0000,6012.1600,0.0000,0.0000,845.4500,9021.5500
00021_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00021,CHARLOTTE ISD,Educational Institution,School Food Authority,20,4,007-901,ATASCOSA,1,0,1,2023-05-01T00:00:00.000,125,0,128,0,0,321.2500,0.0000,573.4400,0.0000,0.0000,92.0400,986.7300
00021_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00021,CHARLOTTE ISD,Educational Institution,School Food Authority,20,4,007-901,ATASCOSA,1,0,1,2023-06-01T00:00:00.000,967,0,1074,0,0,2485.1900,0.0000,4811.5200,0.0000,0.0000,751.3700,8048.0800
00024_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00024,PLEASANTON ISD,Educational Institution,School Food Authority,20,4,007-905,ATASCOSA,13,0,13,2023-06-01T00:00:00.000,7132,0,11987,0,1464,18329.2400,0.0000,53701.7600,0.0000,6558.7200,8140.6300,86730.3500
00029_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00029,MULESHOE ISD,Educational Institution,School Food Authority,17,1,009-901,BAILEY,1,0,1,2023-05-01T00:00:00.000,59,0,59,0,0,151.6300,0.0000,264.3200,0.0000,0.0000,42.7800,458.7300
00029_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00029,MULESHOE ISD,Educational Institution,School Food Authority,17,1,009-901,BAILEY,3,0,3,2023-06-01T00:00:00.000,2254,0,2430,0,0,5792.7800,0.0000,10886.4000,0.0000,0.0000,1716.8700,18396.0500
00033_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00033,ELGIN ISD,Educational Institution,School Food Authority,13,4,011-902,BASTROP,4,0,4,2023-06-01T00:00:00.000,6355,0,8353,0,0,16332.3500,0.0000,37421.4400,0.0000,0.0000,5546.4400,59300.2300
00046_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00046,HOLLAND ISD,Educational Institution,School Food Authority,12,2,014-905,BELL,1,0,1,2023-05-01T00:00:00.000,142,0,227,0,0,364.9400,0.0000,1016.9600,0.0000,0.0000,142.9000,1524.8000
00046_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00046,HOLLAND ISD,Educational Institution,School Food Authority,12,2,014-905,BELL,1,0,1,2023-06-01T00:00:00.000,700,0,1006,0,0,1799.0000,0.0000,4506.8800,0.0000,0.0000,651.3200,6957.2000
00085_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00085,NORTH EAST ISD,Educational Institution,School Food Authority,20,4,015-910,BEXAR,25,0,25,2023-06-01T00:00:00.000,36831,0,63221,0,0,94655.6700,0.0000,283230.0800,0.0000,0.0000,39105.7800,416991.5300
00085_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00085,NORTH EAST ISD,Educational Institution,School Food Authority,20,4,015-910,BEXAR,11,0,11,2023-07-01T00:00:00.000,6116,0,7233,0,0,15718.1200,0.0000,32403.8400,0.0000,0.0000,4959.0900,53081.0500
00087_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00087,SOUTHWEST ISD,Educational Institution,School Food Authority,20,4,015-912,BEXAR,9,0,9,2023-06-01T00:00:00.000,13702,0,26863,0,0,35214.1400,0.0000,120346.2400,0.0000,0.0000,16119.6200,171680.0000
00087_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00087,SOUTHWEST ISD,Educational Institution,School Food Authority,20,4,015-912,BEXAR,3,0,3,2023-07-01T00:00:00.000,2224,0,4349,0,0,5715.6800,0.0000,19483.5200,0.0000,0.0000,2611.1500,27810.3500
00087_8_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00087,SOUTHWEST ISD,Educational Institution,School Food Authority,20,4,015-912,BEXAR,2,0,2,2023-08-01T00:00:00.000,134,0,801,0,0,344.3800,0.0000,3588.4800,0.0000,0.0000,410.6400,4343.5000
00138_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00138,SOMERVILLE ISD,Educational Institution,School Food Authority,6,3,026-902,BURLESON,1,0,1,2023-07-01T00:00:00.000,221,0,400,0,0,567.9700,0.0000,1792.0000,0.0000,0.0000,244.3600,2604.3300
00171_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,1,0,1,2023-05-01T00:00:00.000,5,0,33,0,0,12.8500,0.0000,147.8400,0.0000,0.0000,16.7900,177.4800
00171_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00171,HART ISD,Educational Institution,School Food Authority,16,1,035-902,CASTRO,1,0,1,2023-06-01T00:00:00.000,219,0,352,0,0,562.8300,0.0000,1576.9600,0.0000,0.0000,221.2900,2361.0800
00181_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,1,0,1,2023-05-01T00:00:00.000,0,0,607,0,0,0.0000,0.0000,2719.3600,0.0000,0.0000,285.2900,3004.6500
00181_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00181,CHILDRESS ISD,Educational Institution,School Food Authority,16,1,038-901,CHILDRESS,1,0,1,2023-06-01T00:00:00.000,0,0,1916,0,0,0.0000,0.0000,8583.6800,0.0000,0.0000,900.5200,9484.2000
00187_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00187,MORTON ISD,Educational Institution,School Food Authority,17,1,040-901,COCHRAN,1,0,1,2023-06-01T00:00:00.000,465,0,823,0,0,1195.0500,0.0000,3687.0400,0.0000,0.0000,505.3900,5387.4800
00205_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00205,WYLIE ISD-WYLIE,Educational Institution,School Food Authority,10,2,043-914,COLLIN,1,0,1,2023-06-01T00:00:00.000,0,2146,2049,0,0,0.0000,2231.8400,9179.5200,0.0000,0.0000,1236.6500,12648.0100
00222_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00222,GAINESVILLE ISD,Educational Institution,School Food Authority,11,2,049-901,COOKE,2,0,2,2023-05-01T00:00:00.000,235,0,374,0,0,603.9500,0.0000,1675.5200,0.0000,0.0000,235.7100,2515.1800
00222_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00222,GAINESVILLE ISD,Educational Institution,School Food Authority,11,2,049-901,COOKE,6,0,6,2023-06-01T00:00:00.000,4205,0,6194,0,0,10806.8500,0.0000,27749.1200,0.0000,0.0000,3983.4600,42539.4300
00222_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00222,GAINESVILLE ISD,Educational Institution,School Food Authority,11,2,049-901,COOKE,5,0,5,2023-07-01T00:00:00.000,417,0,787,0,0,1071.6900,0.0000,3525.7600,0.0000,0.0000,476.2300,5073.6800
00279_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00279,GARLAND ISD,Educational Institution,School Food Authority,10,2,057-909,DALLAS,25,0,25,2023-06-01T00:00:00.000,14809,0,37274,0,0,38059.1300,0.0000,166987.5200,0.0000,0.0000,21295.0800,226341.7300
00279_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00279,GARLAND ISD,Educational Institution,School Food Authority,10,2,057-909,DALLAS,2,0,2,2023-07-01T00:00:00.000,55,0,272,0,0,141.3500,0.0000,1218.5600,0.0000,0.0000,141.8700,1501.7800
00283_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00283,MESQUITE ISD,Educational Institution,School Food Authority,10,2,057-914,DALLAS,19,0,19,2023-05-01T00:00:00.000,689,0,1381,0,0,1770.7300,0.0000,6186.8800,0.0000,0.0000,824.7700,8782.3800
00283_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00283,MESQUITE ISD,Educational Institution,School Food Authority,10,2,057-914,DALLAS,19,0,19,2023-06-01T00:00:00.000,6619,0,15663,0,0,17010.8300,0.0000,70170.2400,0.0000,0.0000,9049.4600,96230.5300
00283_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00283,MESQUITE ISD,Educational Institution,School Food Authority,10,2,057-914,DALLAS,35,0,35,2023-07-01T00:00:00.000,6371,0,13432,0,0,16373.4700,0.0000,60175.3600,0.0000,0.0000,7937.6500,84486.4800
00298_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00298,PILOT POINT ISD,Educational Institution,School Food Authority,11,2,061-903,DENTON,1,0,1,2023-05-01T00:00:00.000,0,0,8,0,0,0.0000,0.0000,35.8400,0.0000,0.0000,3.7600,39.6000
00298_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00298,PILOT POINT ISD,Educational Institution,School Food Authority,11,2,061-903,DENTON,2,0,2,2023-06-01T00:00:00.000,396,0,608,0,0,1017.7200,0.0000,2723.8400,0.0000,0.0000,386.7400,4128.3000
00307_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00307,CUERO ISD,Educational Institution,School Food Authority,3,3,062-901,DEWITT,2,0,2,2023-06-01T00:00:00.000,1166,0,1464,0,0,2996.6200,0.0000,6558.7200,0.0000,0.0000,985.4100,10540.7500
00333_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00333,FERRIS ISD,Educational Institution,School Food Authority,10,2,070-905,ELLIS,2,0,2,2023-06-01T00:00:00.000,2512,0,4168,0,0,6455.8400,0.0000,18672.6400,0.0000,0.0000,2599.5200,27728.0000
00345_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00345,CLINT ISD,Educational Institution,School Food Authority,19,1,071-901,EL PASO,1,0,1,2023-05-01T00:00:00.000,85,0,82,0,0,218.4500,0.0000,367.3600,0.0000,0.0000,60.2200,646.0300
00345_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00345,CLINT ISD,Educational Institution,School Food Authority,19,1,071-901,EL PASO,14,0,14,2023-06-01T00:00:00.000,15797,0,16010,0,0,40598.2900,0.0000,71724.8000,0.0000,0.0000,11552.9400,123876.0300
00345_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00345,CLINT ISD,Educational Institution,School Food Authority,19,1,071-901,EL PASO,4,0,4,2023-07-01T00:00:00.000,389,0,585,0,0,999.7300,0.0000,2620.8000,0.0000,0.0000,374.1500,3994.6800
00349_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00349,YSLETA ISD,Educational Institution,School Food Authority,19,1,071-905,EL PASO,48,0,48,2023-06-01T00:00:00.000,24750,0,31591,0,0,63607.5000,0.0000,141527.6800,0.0000,0.0000,21159.0200,226294.2000
00349_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00349,YSLETA ISD,Educational Institution,School Food Authority,19,1,071-905,EL PASO,1,0,1,2023-07-01T00:00:00.000,225,0,403,0,0,578.2500,0.0000,1805.4400,0.0000,0.0000,246.7900,2630.4800
00381_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00381,FLOYDADA ISD,Educational Institution,School Food Authority,17,1,077-901,FLOYD,1,0,1,2023-06-01T00:00:00.000,0,0,1140,0,0,0.0000,0.0000,5107.2000,0.0000,0.0000,535.8000,5643.0000
00394_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00394,DILLEY ISD,Educational Institution,School Food Authority,20,4,082-902,FRIO,1,0,1,2023-06-01T00:00:00.000,1327,0,1986,0,0,3410.3900,0.0000,8897.2800,0.0000,0.0000,1271.8100,13579.4800
00403_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,5,0,5,2023-05-01T00:00:00.000,208,0,258,0,0,534.5600,0.0000,1155.8400,0.0000,0.0000,174.3000,1864.7000
00403_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,9,0,9,2023-06-01T00:00:00.000,16175,0,20063,0,0,41569.7500,0.0000,89882.2400,0.0000,0.0000,13554.2400,145006.2300
00403_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,4,0,4,2023-07-01T00:00:00.000,2402,0,3720,0,0,6173.1400,0.0000,16665.6000,0.0000,0.0000,2360.9100,25199.6500
00403_8_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00403,GALVESTON ISD,Educational Institution,School Food Authority,4,3,084-902,GALVESTON,1,0,1,2023-08-01T00:00:00.000,691,0,942,0,0,1775.8700,0.0000,4220.1600,0.0000,0.0000,618.9500,6614.9800
00411_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00411,POST ISD,Educational Institution,School Food Authority,17,1,085-902,GARZA,1,0,1,2023-05-01T00:00:00.000,115,0,115,0,0,295.5500,0.0000,515.2000,0.0000,0.0000,83.3800,894.1300
00411_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00411,POST ISD,Educational Institution,School Food Authority,17,1,085-902,GARZA,1,0,1,2023-06-01T00:00:00.000,2297,0,2312,0,0,5903.2900,0.0000,10357.7600,0.0000,0.0000,1672.3800,17933.4300
00413_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,3,0,3,2023-06-01T00:00:00.000,2394,0,2702,0,0,6152.5800,0.0000,12104.9600,0.0000,0.0000,1880.4100,20137.9500
00413_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00413,FREDERICKSBURG ISD,Educational Institution,School Food Authority,13,4,086-901,GILLESPIE,1,0,1,2023-07-01T00:00:00.000,200,0,386,0,0,514.0000,0.0000,1729.2800,0.0000,0.0000,232.4200,2475.7000
00418_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00418,NIXON-SMILEY CONS ISD,Educational Institution,School Food Authority,13,3,089-903,GONZALES,1,0,1,2023-06-01T00:00:00.000,624,0,847,0,0,1603.6800,0.0000,3794.5600,0.0000,0.0000,557.2100,5955.4500
00418_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00418,NIXON-SMILEY CONS ISD,Educational Institution,School Food Authority,13,3,089-903,GONZALES,1,0,1,2023-07-01T00:00:00.000,288,0,400,0,0,740.1600,0.0000,1792.0000,0.0000,0.0000,261.4400,2793.6000
00448_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00448,SEGUIN ISD,Educational Institution,School Food Authority,13,4,094-901,GUADALUPE,5,0,5,2023-06-01T00:00:00.000,5392,0,12009,0,0,13857.4400,0.0000,53800.3200,0.0000,0.0000,7019.1900,74676.9500
00448_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00448,SEGUIN ISD,Educational Institution,School Food Authority,13,4,094-901,GUADALUPE,4,0,4,2023-07-01T00:00:00.000,815,0,4055,0,0,2094.5500,0.0000,18166.4000,0.0000,0.0000,2113.6800,22374.6300
00448_8_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00448,SEGUIN ISD,Educational Institution,School Food Authority,13,4,094-901,GUADALUPE,2,0,2,2023-08-01T00:00:00.000,527,0,181,0,0,1354.3900,0.0000,810.8800,0.0000,0.0000,219.4600,2384.7300
00452_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00452,ABERNATHY ISD,Educational Institution,School Food Authority,17,1,095-901,HALE,1,0,1,2023-06-01T00:00:00.000,0,0,521,0,0,0.0000,0.0000,2334.0800,0.0000,0.0000,244.8700,2578.9500
00456_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00456,PLAINVIEW ISD,Educational Institution,School Food Authority,17,1,095-905,HALE,3,0,3,2023-06-01T00:00:00.000,2206,0,3206,0,0,5669.4200,0.0000,14362.8800,0.0000,0.0000,2069.3500,22101.6500
00456_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00456,PLAINVIEW ISD,Educational Institution,School Food Authority,17,1,095-905,HALE,1,0,1,2023-07-01T00:00:00.000,113,0,220,0,0,290.4100,0.0000,985.6000,0.0000,0.0000,132.2200,1408.2300
00457_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00457,MEMPHIS ISD,Educational Institution,School Food Authority,16,1,096-904,HALL,1,0,1,2023-05-01T00:00:00.000,0,0,2,0,0,0.0000,0.0000,8.9600,0.0000,0.0000,0.9400,9.9000
00457_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00457,MEMPHIS ISD,Educational Institution,School Food Authority,16,1,096-904,HALL,1,0,1,2023-06-01T00:00:00.000,36,0,79,0,0,92.5200,0.0000,353.9200,0.0000,0.0000,46.3100,492.7500
00514_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00514,ALIEF ISD,Educational Institution,School Food Authority,4,3,101-903,HARRIS,3,0,3,2023-05-01T00:00:00.000,52,0,453,0,0,133.6400,0.0000,2029.4400,0.0000,0.0000,226.1700,2389.2500
00514_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00514,ALIEF ISD,Educational Institution,School Food Authority,4,3,101-903,HARRIS,24,0,24,2023-06-01T00:00:00.000,52392,0,119184,0,0,134647.4400,0.0000,533944.3200,0.0000,0.0000,69376.4400,737968.2000
00514_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00514,ALIEF ISD,Educational Institution,School Food Authority,4,3,101-903,HARRIS,14,0,14,2023-07-01T00:00:00.000,2584,0,3221,0,0,6640.8800,0.0000,14430.0800,0.0000,0.0000,2172.7900,23243.7500
00514_8_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00514,ALIEF ISD,Educational Institution,School Food Authority,4,3,101-903,HARRIS,1,0,1,2023-08-01T00:00:00.000,2,0,76,0,0,5.1400,0.0000,340.4800,0.0000,0.0000,36.2300,381.8500
00515_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00515,CHANNELVIEW ISD,Educational Institution,School Food Authority,4,3,101-905,HARRIS,3,0,3,2023-06-01T00:00:00.000,6756,0,12274,0,0,17362.9200,0.0000,54987.5200,0.0000,0.0000,7491.5600,79842.0000
00515_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00515,CHANNELVIEW ISD,Educational Institution,School Food Authority,4,3,101-905,HARRIS,1,0,1,2023-07-01T00:00:00.000,678,0,827,0,0,1742.4600,0.0000,3704.9600,0.0000,0.0000,561.5800,6009.0000
00521_5_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00521,GOOSE CREEK CISD,Educational Institution,School Food Authority,4,3,101-911,HARRIS,19,0,19,2023-05-01T00:00:00.000,1693,0,3550,0,0,4351.0100,0.0000,15904.0000,0.0000,0.0000,2100.2200,22355.2300
00521_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00521,GOOSE CREEK CISD,Educational Institution,School Food Authority,4,3,101-911,HARRIS,23,0,23,2023-06-01T00:00:00.000,11605,0,24341,0,0,29824.8500,0.0000,109047.6800,0.0000,0.0000,14399.5500,153272.0800
00521_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00521,GOOSE CREEK CISD,Educational Institution,School Food Authority,4,3,101-911,HARRIS,12,0,12,2023-07-01T00:00:00.000,746,0,2299,0,0,1917.2200,0.0000,10299.5200,0.0000,0.0000,1270.7600,13487.5000
00522_6_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00522,HOUSTON ISD,Educational Institution,School Food Authority,4,3,101-912,HARRIS,202,0,202,2023-06-01T00:00:00.000,259557,0,356730,0,0,667061.4900,0.0000,1598150.4000,0.0000,0.0000,233850.1400,2499062.0300
00522_7_2023_SUMMERSFSPCEREIMBURSEMENTS,2022-2023,SUMMERSFSPCEREIMBURSEMENTS,00522,HOUSTON ISD,Educational Institution,School Food Authority,4,3,101-912,HARRIS,29,0,29,2023-07-01T00:00:00.000,5891,0,8102,0,0,15139.8700,0.0000,36296.9600,0.0000,0.0000,5310.1500,56746.9800
